Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Cayman Islands,CYM136,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,191.0,200.0,220.0,230.0,240.0,240.0,450.0,500.0,515.0,460.0,660.0,680.0,560.0,310.0,369.883040936,82.1604938272,70.4887218045,127.0,71.0,139.0,223.0,260.0,250.0,261.0,171.0,500.0,857.0,422.0,553.0,610.0,556.0,626.0,503.0,503.0,,,
Central African Republic,CAF140,A.1.4.1,Wild fish catch,tonnes,654.0,654.0,654.0,654.0,654.0,654.0,654.0,556.0,316.0,211.0,361.0,23.0,0.0,294.0,91.0,621.0,880.0,900.0,930.0,1012.0,863.0,349.0,329.0,408.0,333.0,229.0,234.0,566.0,357.0,747.0,591.0,570.0,501.0,1460.0,1581.0,1741.0,1625.0,3010.0,2568.0,3679.0,5354.0,5198.0,5387.0,4954.0,4954.0,,,
Chad,TCD148,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,359.0,1520.0,612.0,0.0,5.0,1.0,32.0,468.0,562.0,83.0,113.0,1201.0,380.0,446.0,558.0,434.0,434.0,716.0,729.0,729.0,,,
Chile,CHL152,A.1.4.1,Wild fish catch,tonnes,459.0,459.0,459.0,459.0,459.0,459.0,459.0,929.0,1782.0,1150.0,3751.0,3960.0,2969.0,1521.0,979.0,651.0,103.0,737.0,436.0,1928.0,8374.0,7681.0,17274.0,15052.0,11965.0,15561.0,26999.0,25011.0,24987.0,70563.0,106091.0,83939.0,52957.0,115558.0,155066.0,94280.0,150151.0,173908.0,157100.0,76128.0,153719.0,190071.0,184089.0,159406.0,159406.0,,,
China,CHN156,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154726.0,258562.0,277447.0,305676.0,575073.0,655915.0,365439.0,783703.0,1032381.0,936371.0,1258996.0,1334023.0,1376598.0,1493092.0,1117850.0,1270960.0,2481033.0,2249340.0,2440458.0,2274117.0,2916779.0,3586285.0,3234466.0,3373696.0,3778836.0,3625694.0,3659493.0,4041296.0,3890716.0,3861912.12266,3873420.0,,,
Christmas Island,CXR162,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cocos (Keeling) Islands,CCK166,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Colombia,COL170,A.1.4.1,Wild fish catch,tonnes,52129.0,52129.0,52129.0,52129.0,52129.0,52129.0,52129.0,46471.0,66032.0,113436.0,93065.0,99207.0,111871.0,65907.0,120704.0,80866.0,84318.0,49716.0,66267.0,37410.0,72667.0,91490.0,65644.0,100815.0,131045.121118,129582.0,109182.0,110550.0,95005.0,74771.0,108324.0,94434.0,88930.0,94856.0,116047.0,130165.0,128556.0,124078.0,130634.0,123115.0,118304.155752,103157.337616,107108.02569,122184.676046,167359.0,,,
Comoros,COM174,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,256.0,151.0,362.0,86.0,199.0,207.0,270.0,341.0,343.0,350.0,334.0,505.0,460.0,404.0,290.0,226.0,270.0,228.0,454.0,277.0,283.0,358.0,300.0,259.0,294.0,251.0,2763.0,519.0,835.0,452.0,611.0,456.0,456.0,,,
Cook Islands,COK184,A.1.4.1,Wild fish catch,tonnes,250.0,250.0,250.0,250.0,250.0,250.0,250.0,350.0,210.0,220.0,190.0,240.0,146.0,273.0,202.0,199.0,96.0,167.0,122.0,180.0,240.0,217.0,225.0,215.0,230.0,190.0,186.0,95.0,133.0,133.0,163.0,81.0,41.0,411.0,170.0,187.0,146.0,235.0,216.0,171.0,301.0,111.0,186.0,198.0,198.0,,,
Costa Rica,CRI188,A.1.4.1,Wild fish catch,tonnes,2451.0,2451.0,2451.0,2451.0,2451.0,2451.0,2451.0,2614.0,1939.0,4012.0,7372.0,1755.0,1620.0,4451.0,7468.0,7747.0,5042.0,9533.0,8878.0,12794.0,14786.0,13867.0,16476.0,14809.0,28828.0,18951.9087663,18082.8255416,33048.8427101,25867.6869358,24866.0,19788.0,24310.0,30467.0,26818.0,22939.1917973,21633.9583349,25321.5147889,23740.0,27155.5107084,28520.0717677,23880.0255443,40559.0,32483.0,31232.9396527,31220.1313937,,,
Cote d'Ivoire,CIV384,A.1.4.1,Wild fish catch,tonnes,88121.0,88121.0,88121.0,88121.0,88121.0,88121.0,88121.0,80128.0,84676.0,109439.0,115314.0,135394.0,125252.0,110348.0,115115.0,127932.0,137046.0,152924.0,210348.0,207528.0,196827.0,186439.0,191922.0,204079.0,170141.0,209007.06103,205401.648308,249250.0,276438.0,294275.0,235771.0,240459.0,133188.440589,274822.0,220846.703867,269882.0,262093.0,274570.684426,349609.0,388082.0,304268.0,305006.0,323000.0,317039.0,317039.0,,,
Croatia,HRV191,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21415.0,24271.0,23213.0,28628.0,23863.0,31785.0,25997.0,25926.0,36360.0,64029.0,75132.0,70819.0,51356.0,64100.0,59145.0,52183.0,56430.0,48788.0,43241.0,39330.0,38265.0,34832.0,34832.0,,,
Cuba,CUB192,A.1.4.1,Wild fish catch,tonnes,75700.0,75700.0,75700.0,75700.0,75700.0,75700.0,75700.0,76329.0,102944.0,91405.0,129335.0,127775.0,57358.0,67686.0,42425.0,70079.0,72670.0,75493.0,74141.0,43324.0,42539.0,14676.0,32672.0,52366.0,45610.0,53370.0,35641.0,28398.0,35783.0,23223.0,35082.0,33997.0,22524.0,37740.0,54669.0,43769.0,22736.0,35790.0,41749.0,28104.0,13356.0,14140.0,11210.0,8968.64784842,8941.86728659,,,
Cyprus,CYP196,A.1.4.1,Wild fish catch,tonnes,1718.0,1718.0,1718.0,1718.0,1718.0,1718.0,1718.0,2306.0,3300.0,2624.0,3501.0,4409.0,7401.0,6785.0,6555.0,7359.0,8624.0,10065.0,9387.0,10982.0,12427.0,12500.0,14935.0,13900.0,14734.0,16128.0,14773.0,14471.0,15641.0,15198.0,16064.0,18308.0,17109.0,17727.0,22838.0,21950.0,18691.0,20609.0,27126.0,21448.0,21993.0,23361.0,26731.0,21587.0,21587.0,,,
Czech Republic,CZE203,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11902.6406305,19183.9961646,18869.875867,15940.1971719,15089.7319253,24187.456,27789.4809967,33678.8350916,35894.5276807,37745.424797,36903.92945,35403.5178674,33433.0607698,32881.7598903,30389.9548625,31253.1428571,24658.3875732,18255.6455696,17152.0924941,16402.3600843,15696.3756949,15909.2220551,,,
Czechoslovakia,CSK200,A.1.4.1,Wild fish catch,tonnes,3190.02597847,4863.6485109,6136.61595223,4878.86326119,4792.64634285,5644.67235936,5380.95002092,3871.11066492,3532.42163491,2957.9782188,3414.43888492,4911.0547629,4267.34975333,3321.75245784,14798.3006736,15555.980439,18772.3880597,20740.5936981,21235.3488372,21356.1534477,17242.2363741,28965.7933909,20693.1419458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Denmark,DNK208,A.1.4.1,Wild fish catch,tonnes,284533.0,284533.0,284533.0,284533.0,284533.0,284533.0,284533.0,273235.0,303928.0,311692.0,373135.0,375282.0,372705.0,359838.0,454628.0,453025.0,494320.0,506171.0,557281.0,616238.0,492375.0,490514.0,499834.0,531594.0,868478.0,862365.0,906288.0,1047611.0,1141911.0,1202743.0,1286190.0,1298408.0,1386158.0,1586262.0,1409283.0,1323122.0,1369958.0,1423985.0,1172271.75715,1288914.0,1455463.0,1336523.0,1090828.09793,1244247.0,1244247.0,,,
Djibouti,DJI262,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,170.0,298.0,477.0,207.0,98.0,209.0,164.0,129.0,139.0,414.0,426.0,436.0,310.0,301.0,552.0,486.0,614.0,510.0,290.0,402.0,275.0,550.0,329.0,669.0,621.0,481.0,428.0,333.0,477.0,542.0,833.0,833.0,,,
Dominica,DMA212,A.1.4.1,Wild fish catch,tonnes,372.0,372.0,372.0,372.0,372.0,372.0,372.0,388.0,374.0,308.0,209.0,180.0,300.0,260.0,325.0,332.0,302.0,268.0,289.0,385.0,492.0,482.0,490.0,505.0,479.0,607.0,589.0,408.0,631.0,765.0,676.0,571.0,574.0,510.0,583.0,517.0,431.0,556.0,523.0,719.0,326.0,443.0,391.0,405.0,405.0,,,
Dominican Republic,DOM214,A.1.4.1,Wild fish catch,tonnes,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0,13554.0,12008.0,15753.0,18845.0,13415.0,14119.0,14415.0,8046.0,15375.0,19068.0,16165.0,18593.0,18683.0,18589.0,14026.0,11682.0,15981.0,15939.0,16420.0,18174.0,22620.0,21676.0,25421.0,28630.0,28318.0,42051.0,37454.0,34775.0,36546.0,41929.0,40764.0,48611.0,50382.0,48019.0,49728.0,49043.0,38820.0,38820.0,,,
DR Congo,COD180,A.1.4.1,Wild fish catch,tonnes,43439.0,43439.0,43439.0,43439.0,43439.0,43439.0,43439.0,26874.0,22550.0,25000.0,37000.0,57133.0,40518.0,60489.0,57603.0,112707.0,119671.0,89591.0,89194.0,86785.0,76700.0,83978.0,78837.0,132818.0,69225.0,85956.0,104478.0,84360.0,110385.0,83113.0,61584.0,70350.0,66851.0,64241.0,66379.0,67526.0,71686.0,74506.0,71712.0,71902.0,77618.0,85834.0,91734.0,95986.0,95986.0,,,
East Germany,DDR278,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ecuador,ECU218,A.1.4.1,Wild fish catch,tonnes,136.0,136.0,136.0,136.0,136.0,136.0,136.0,285.0,370.0,508.0,536.0,153.0,7.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,6333.0,11452.0,1902.0,10669.0,18914.0,20427.0,22767.0,14831.0,33097.2347322,12615.0,8304.0,24569.0,45691.0,61618.0,45594.9752543,48645.0,58251.0,87386.8477789,169424.0,200048.210757,148197.981532,184874.08192,120169.565982,72222.1613911,93120.8024668,,,
Egypt,EGY818,A.1.4.1,Wild fish catch,tonnes,66074.0,66074.0,66074.0,66074.0,66074.0,66074.0,66074.0,42516.0,79910.0,36941.0,57361.0,97002.0,104991.0,148098.0,166835.0,108314.0,141770.0,132165.0,121877.0,123851.0,144072.0,105482.0,138785.0,104306.0,159385.0,129065.0,207971.0,166706.0,217079.0,245604.0,261154.0,260922.0,176700.0,177785.0,241670.0,243189.0,259598.0,276274.0,212665.0,249810.0,342450.0,271549.0,342214.0,288353.0,288353.0,,,
El Salvador,SLV222,A.1.4.1,Wild fish catch,tonnes,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,2031.0,2092.0,2643.0,4177.0,1511.0,685.0,394.0,1298.0,816.0,1117.0,2051.0,2420.0,2835.0,2724.0,2441.0,3745.0,6206.0,6969.0,4676.0,3748.0,3707.0,3101.0,3508.0,5403.0,6571.0,4718.0,8362.0,12301.0,32762.0,20293.0,28241.0,12692.0,41707.0,24764.0,14469.0,17550.0,23459.0,23459.0,,,
Equatorial Guinea,GNQ226,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,2423.0,3023.0,1561.0,1655.0,3585.0,1696.0,3288.0,2649.0,3039.0,4602.0,3817.0,4259.0,1635.0,3162.0,4106.0,3137.0,2710.0,1889.0,2055.0,2485.0,4320.0,3326.0,4460.0,6181.0,5899.0,7773.0,7551.0,6365.0,10461.0,7924.0,9645.0,12462.0,12092.0,12092.0,,,
Eritrea,ERI232,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,90.0,7.0,0.0,31.0,46.0,104.0,104.0,1627.0,198.0,72.0,207.0,80.0,89.0,13.0,49.0,2.0,81.0,28.0,28.0,,,
Estonia,EST233,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,6314.0,23510.0,29188.0,28548.0,70503.0,67720.6552302,46172.0,54659.0,58202.257044,59715.8610688,39757.158959,39071.0,40621.0,37308.8787617,47992.0,57252.0,43432.0,40458.0,44196.0,54049.7387059,60362.6643831,58750.6515379,,,
Ethiopia,ETH231,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,68.0,169.0,58.0,323.0,160.0,331.0,241.0,194.0,420.0,483.0,558.0,575.0,1037.0,832.0,1147.0,820.0,746.0,783.0,850.0,1445.0,1445.0,,,
Ethiopia (Former),ETH230,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,68.0,169.0,58.0,323.0,160.0,331.0,241.0,194.0,420.0,483.0,558.0,575.0,1037.0,832.0,1147.0,820.0,746.0,783.0,850.0,1445.0,1445.0,,,
Falkland Islands (Malvinas),FLK238,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,14.0,23.0,22.9961115807,43.996763754,18.0,12.0,195.0,102.0,212.0,342.0,113.0,42.0,140.0,127.0,33.0,39.0,32.0,33.0,34.0,42.0,28.0,37.0,37.0,,,
Faroe Islands,FRO234,A.1.4.1,Wild fish catch,tonnes,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,106.0,3819.0,1500.0,2031.0,6247.0,5788.0,4343.0,3067.0,2646.0,3421.0,4204.0,6747.0,5386.0,22702.0,22032.0,41369.0,39873.0,52269.0,55132.0,96148.0,72197.0,86519.0,75404.0,61994.0,85600.0,75680.0,92781.0,76528.0,52814.0,51881.0,36261.0,46038.0,83520.0,47214.0,46184.0,59084.0,33889.0,33889.0,,,
Fiji Islands,FJI242,A.1.4.1,Wild fish catch,tonnes,8609.0,8609.0,8609.0,8609.0,8609.0,8609.0,8609.0,11061.0,14682.0,10575.0,12847.0,11345.0,8829.0,8037.0,8650.0,11271.0,15856.0,13347.0,26184.0,23356.0,17749.0,24209.0,13537.0,20136.8974737,14206.0,17543.0,15083.0,17963.0,16441.0,12753.0,9161.0,16406.0,19841.0,35692.0,37927.0,34570.0,24243.0,24635.0,25150.0,23491.0,39009.0,72770.0,80580.0,64369.0,64369.0,,,
Finland,FIN246,A.1.4.1,Wild fish catch,tonnes,81814.0,81814.0,81814.0,81814.0,81814.0,81814.0,81814.0,64376.0,79588.0,98329.0,113378.0,111959.0,119846.0,116786.0,113142.0,120115.0,103958.0,107744.0,108023.0,112211.0,114371.0,102989.0,103640.0,99543.0,178060.0,106653.0,131300.0,145952.0,106893.0,70017.0,89342.0,106014.0,95553.0,90541.0,102707.0,96863.0,103867.0,104438.0,96414.0,100698.0,103402.0,105900.0,115118.0,116355.0,116355.0,,,
France,FRA250,A.1.4.1,Wild fish catch,tonnes,398658.0,398658.0,398658.0,398658.0,398658.0,398658.0,398658.0,451568.0,468800.0,479329.0,489869.0,505120.0,518988.0,539111.0,543753.0,580142.0,621475.0,694010.0,735456.0,770653.0,854469.0,855206.0,879661.0,871769.0,911507.0,905807.0,927082.633877,932350.0,995977.0,1015038.0,997782.0,1040111.0,1009360.0,1006299.88363,1037301.85704,995615.511653,1005561.04107,965977.945933,804191.906974,803199.532785,832514.959145,915599.182901,793512.505237,959248.328462,957305.593067,,,
French Guiana,GUF254,A.1.4.1,Wild fish catch,tonnes,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1302.17142857,1566.0,1623.07054761,1298.83761277,1402.49884793,2354.24246484,1317.51877067,1694.90022173,1857.35801041,1913.2278029,1957.0,1352.0,1078.0,1293.0,1210.0,1561.0,1504.0,1759.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
French Polynesia,PYF258,A.1.4.1,Wild fish catch,tonnes,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,951.0,1324.0,1508.0,1420.0,1537.0,1464.0,1496.0,1440.0,1611.0,1836.0,1739.0,1935.0,2200.0,2048.0,2100.0,2250.0,2275.0,2346.0,2169.0,2342.0,2186.0,2789.0,1941.0,2264.0,2294.0,2309.0,2560.0,2506.0,3074.0,2634.0,2950.0,2887.0,2995.0,2849.0,2611.0,2965.0,2580.0,2580.0,,,
Gabon,GAB266,A.1.4.1,Wild fish catch,tonnes,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,4987.0,3958.0,6068.0,7767.0,8079.0,7878.0,7522.0,9219.0,8419.0,10019.0,11100.0,8729.0,8092.0,6698.0,7480.0,7049.0,9931.0,8058.0,3416.0,12094.0,11553.0,10575.0,9522.0,11073.0,11595.0,1864.0,3914.0,7828.0,8218.0,10699.0,9179.0,10133.0,12171.0,11070.0,15446.0,15274.0,18749.0,18749.0,,,
Gambia,GMB270,A.1.4.1,Wild fish catch,tonnes,9626.0,9626.0,9626.0,9626.0,9626.0,9626.0,9626.0,11069.0,7576.0,100.0,234.0,338.0,146.0,615.0,836.0,350.0,300.0,200.0,0.0,3.0,7.0,54.0,88.0,320.0,124.0,187.0,334.0,446.0,817.0,866.0,834.0,719.0,1618.0,2148.0,1885.0,1170.0,1940.0,2416.0,2774.0,3529.0,6014.0,3665.0,2146.0,1714.0,1714.0,,,
Georgia,GEO268,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,464.0,2302.0,5198.0,5186.0,6504.0,4528.0,2808.0,2703.0,3774.0,5126.0,9911.0,15718.0,19396.0,22117.0,27397.0,19856.0,21755.0,22552.0,21643.0,23310.0,23310.0,,,
Germany,DEU276,A.1.4.1,Wild fish catch,tonnes,825377.0,825377.0,825377.0,825377.0,825377.0,825377.0,825377.0,814037.0,779706.0,847886.0,915996.0,793269.0,958476.0,951871.0,993151.416308,974892.883182,927211.985717,816394.140326,737128.37406,775521.661683,632307.362297,430325.643165,384882.309208,451319.571226,508772.12117,433898.448094,421277.7383,485887.282218,506793.045488,390525.388991,392229.049166,350938.111822,405525.845817,422003.829505,379604.705515,449699.782535,503559.904595,474180.728494,426731.822523,462877.64757,448822.968125,430465.213973,410989.440274,416160.243623,429676.640924,,,
Ghana,GHA288,A.1.4.1,Wild fish catch,tonnes,102561.0,102561.0,102561.0,102561.0,102561.0,102561.0,102561.0,61823.0,64468.0,52766.0,32646.0,29028.0,19603.0,22590.0,15160.0,26128.0,34874.0,21672.0,14126.0,23448.0,22698.0,26576.0,41052.0,40983.0,39145.0,58708.0,104378.0,219939.0,186922.0,198035.0,171361.0,174316.0,230049.0,109874.0,279518.0,269172.0,302011.0,372587.0,294002.0,256708.0,216701.0,333920.0,241711.0,356263.0,356263.0,,,
Gibraltar,GIB292,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Greece,GRC300,A.1.4.1,Wild fish catch,tonnes,33818.0,33818.0,33818.0,33818.0,33818.0,33818.0,33818.0,27065.0,33610.0,35993.0,33045.0,55374.0,60690.0,55387.0,62264.0,68166.0,76082.0,78729.0,71613.0,84931.0,82863.0,79353.0,77890.0,81282.0,91657.0,95813.0,116583.0,129658.0,144136.0,138026.0,160436.0,195070.0,194357.0,205739.0,173690.0,211802.0,208045.0,241857.0,240429.0,245042.0,211143.0,189043.0,197844.0,194775.0,194775.0,,,
Greenland,GRL304,A.1.4.1,Wild fish catch,tonnes,210.0,210.0,210.0,210.0,210.0,210.0,210.0,482.0,416.0,180.0,229.0,266.0,255.0,215.0,1180.0,318.0,389.0,1031.0,361.0,909.0,635.0,1935.0,4068.0,2929.0,2248.0,2048.0,889.0,326.0,376.0,372.0,1012.0,1347.0,997.0,1450.0,1874.0,783.0,1305.0,492.0,805.0,1996.0,1724.0,958.0,748.0,843.0,843.0,,,
Grenada,GRD308,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,489.0,508.0,462.0,470.0,329.0,504.0,560.0,457.0,565.0,578.0,572.0,537.0,600.0,420.0,376.0,402.0,459.0,1012.0,685.0,790.0,870.0,673.0,975.0,923.0,1144.0,1193.0,1310.0,1555.0,1406.0,1121.0,989.0,617.0,588.0,611.0,488.0,488.0,,,
Guadeloupe,GLP312,A.1.4.1,Wild fish catch,tonnes,2525.0,2525.0,2525.0,2525.0,2525.0,2525.0,2525.0,2606.0,2659.0,2758.0,2920.0,3123.0,2754.0,3843.0,3310.0,3439.0,3822.0,3851.0,4506.0,4603.0,4498.0,5154.0,5317.0,5262.0,5655.0,6257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Guam,GUM316,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,2185.0,4080.0,2850.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Guatemala,GTM320,A.1.4.1,Wild fish catch,tonnes,1532.0,1532.0,1532.0,1532.0,1532.0,1532.0,1532.0,1437.0,1473.0,2088.0,1867.0,1580.0,1386.0,1244.0,1239.0,1056.0,2761.0,4408.0,4340.0,7595.0,5136.0,4761.0,3722.0,8634.0,12191.0,12178.0,4271.0,5939.0,5392.0,5859.0,6224.0,8696.0,13516.0,16986.0,25523.0,30347.0,28545.0,29518.0,19648.0,26554.0,31979.0,25794.0,36494.0,34259.0,34259.0,,,
Guinea,GIN324,A.1.4.1,Wild fish catch,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9585.0,10588.0,9926.0,11671.0,12453.0,13578.0,8489.0,14372.0,8542.0,8193.0,7609.0,11162.0,15618.0,18084.0,18562.0,18252.0,18732.0,21211.0,20875.0,20677.0,21974.0,1013.0,1341.0,830.0,1253.0,636.0,1029.0,540.0,772.0,739.0,1243.0,1445.0,1384.0,1796.0,1916.0,1916.0,,,
Guinea-Bissau,GNB624,A.1.4.1,Wild fish catch,tonnes,517.0,517.0,517.0,517.0,517.0,517.0,517.0,268.0,85.0,110.0,208.0,311.0,70.0,100.0,133.0,313.0,270.0,250.0,165.0,180.0,384.0,300.0,300.0,310.0,300.0,334.0,353.0,401.0,332.0,261.0,147.0,167.0,199.0,276.0,341.0,366.0,352.0,699.0,913.0,771.0,305.0,444.0,416.0,562.0,562.0,,,
Guyana,GUY328,A.1.4.1,Wild fish catch,tonnes,248.0,248.0,248.0,248.0,248.0,248.0,248.0,4.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,85.0,260.0,268.0,130.0,831.0,1025.0,636.0,2075.0,2256.0,2480.0,2438.0,852.0,1161.0,1037.0,976.0,1824.0,544.0,809.0,876.0,1214.0,1428.0,1342.0,1342.0,,,
Haiti,HTI332,A.1.4.1,Wild fish catch,tonnes,2355.0,2355.0,2355.0,2355.0,2355.0,2355.0,2355.0,2447.0,3861.0,5709.0,5281.0,4255.0,4878.0,4740.0,7443.0,7222.0,7560.0,7155.0,7230.0,7459.0,7208.0,4188.0,4320.0,5939.0,5917.0,6859.0,6526.0,9646.0,12016.0,12364.0,9054.0,11006.0,6661.0,8856.0,10426.0,9432.0,13535.0,14484.0,15087.0,16392.0,12507.0,16926.0,10236.0,20163.0,20163.0,,,
Honduras,HND340,A.1.4.1,Wild fish catch,tonnes,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0,1506.0,1009.0,1191.0,1845.0,1631.0,802.0,482.0,722.0,733.0,1311.0,1603.0,2475.0,2027.0,1834.0,2398.0,1839.0,3565.0,6736.0,3328.0,4442.0,7949.0,7553.0,7162.0,5577.0,9831.0,8599.0,10669.6064516,11190.505606,12762.5010149,14078.6368531,13716.057464,18133.2278199,8396.75341569,10019.4529325,13835.0323527,6366.42314796,5363.93861672,3910.79970545,,,
Hong Kong,HKG344,A.1.4.1,Wild fish catch,tonnes,86724.0,86724.0,86724.0,86724.0,86724.0,86724.0,86724.0,84377.0,89437.0,100959.0,107865.0,107623.0,146500.0,142685.0,140540.0,151156.0,186863.0,206877.0,255852.0,264852.0,310575.0,346942.0,356290.0,321455.0,337512.0,333214.0,327749.0,320304.0,263965.0,269376.0,312861.0,339735.0,346823.0,344253.0,352590.0,339452.0,361835.0,347983.0,315764.0,339340.0,392591.0,401606.0,422527.0,453826.0,453826.0,,,
